Timestamp,Username,VideoID,Comment,Date
2020-10-08T03:00:10Z,@humankrazykidz7565,182m2cSyuUs,Very informative,2020-10-08T03:00:10Z
2020-10-08T16:48:40Z,@ChristopherLum,182m2cSyuUs,I'm glad it was helpful.  There are several related videos on the channel.   Please feel free to check them out and I would love to hear what you think in the comments.   Thanks for watching!,2020-10-08T16:48:40Z
2020-09-30T01:34:00Z,@laxboi97,182m2cSyuUs,How do you do multiply two matrices if their elements are symbols? (i.e. cos[theta] and sin[theta]),2020-09-30T01:34:00Z
2020-05-27T23:19:08Z,@albertolumbro4811,182m2cSyuUs,Anyone know how to make a Polibio code on Wolfram?,2020-05-27T23:19:08Z
2019-12-11T23:53:33Z,@brentpaul7650,182m2cSyuUs,Mathematicas symbolic functions are amazing,2019-12-11T23:53:33Z
2019-12-08T20:03:52Z,@masontelander3847,182m2cSyuUs,Great video,2019-12-08T20:03:52Z
2019-10-07T23:39:53Z,@drewross6724,182m2cSyuUs,Good matrix tutorial,2019-10-07T23:39:53Z
2019-10-07T21:32:17Z,@markmurphy5374,182m2cSyuUs,Forgot to leave a comment earlier :). Good information! Mathematica is growing on me even though I am a long time Matlab user. Lots of power for symbolic manipulation.,2019-10-07T21:32:17Z
2019-10-07T18:40:56Z,@brentpaul7650,182m2cSyuUs,"Its kind of funny to see the differences between Matlab and Mathematica matrix manipulation, I love Matlab, but if you need to use a matrix with undefined variables in it, Mathematica is the way to go!",2019-10-07T18:40:56Z
2019-10-07T07:09:27Z,@minaanderberg884,182m2cSyuUs,Wish Mathematica had a shortcut for horizontal concatenation rather than having to use the transpose function a bunch. Great video overall!,2019-10-07T07:09:27Z
2019-10-07T04:09:20Z,@davedesmond1574,182m2cSyuUs,Very helpful,2019-10-07T04:09:20Z
2019-10-07T03:17:14Z,@elishamakarevich2737,182m2cSyuUs,Mathematica's ability to create rich text-filled worksheets really helps one understand the pertinent topic a lot better.,2019-10-07T03:17:14Z
2019-10-07T01:17:20Z,@jonathonlaird6279,182m2cSyuUs,Thank you for the video!,2019-10-07T01:17:20Z
2019-10-07T00:27:28Z,@mitchellnakaki7900,182m2cSyuUs,Very helpful video,2019-10-07T00:27:28Z
2019-10-06T20:14:31Z,@gurjeetjaggi8316,182m2cSyuUs,Very Helpful. Thanks!!,2019-10-06T20:14:31Z
2019-10-06T17:53:39Z,@melissawells8133,182m2cSyuUs,Good review. Thank you!,2019-10-06T17:53:39Z
2021-04-04T14:28:09Z,@melissawells8133,182m2cSyuUs,Reviewed again for AE511. Thanks again!,2021-04-04T14:28:09Z
2019-10-06T02:27:19Z,@daniellerogers5959,182m2cSyuUs,Great video! Even more comfortable navigating a Mathematica notebook and utilizing the different matrix functions. (AE 501 Fall 2019),2019-10-06T02:27:19Z
2019-10-05T23:33:41Z,@charlesharmon9065,182m2cSyuUs,"Thank you, Dr. Lum!  I'm looking forward to using these tools further; the tutorials will be a great reference.",2019-10-05T23:33:41Z
2019-10-05T22:17:12Z,@garrettdavis4665,182m2cSyuUs,Thanks for the tutorial!,2019-10-05T22:17:12Z
2019-10-05T20:04:52Z,@donabien-aime1884,182m2cSyuUs,The join function for column was complicated. I wish there was a way of using it without involving the transpose function.,2019-10-05T20:04:52Z
2019-10-05T17:25:47Z,@jakegalleryn6200,182m2cSyuUs,"Very good intro, but it's hard to believe there isn't a better command for joining two column vectors than transposing and un-transposing everything.",2019-10-05T17:26:08Z
2019-10-04T22:53:51Z,@thomasireson1427,182m2cSyuUs,Helpful tools for Matrices.,2019-10-04T22:53:51Z
2019-10-04T03:00:26Z,@derekwflett,182m2cSyuUs,Should be ready for Homework 1 now.,2019-10-04T03:00:26Z
2019-10-04T01:51:43Z,@goNAVYbeatARMY0909,182m2cSyuUs,"This helped me a lot, thanks Professor!",2019-10-04T01:51:43Z
2019-10-03T13:58:14Z,@alisoncaprioli4861,182m2cSyuUs,Good tips that I will utilize during the course!  thanks!,2019-10-03T13:58:14Z
2019-10-03T04:13:02Z,@alexsteahr8458,182m2cSyuUs,Mathematica makes matrix manipulation more merriful!,2019-10-03T04:13:02Z
2019-10-03T05:24:06Z,@ChristopherLum,182m2cSyuUs,Nice 👍,2019-10-03T05:24:06Z
2019-10-03T02:13:07Z,@christophersanchez2256,182m2cSyuUs,This video was very helpful. Thank you!,2019-10-03T02:13:07Z
2019-10-03T02:01:38Z,@cjyoo1410,182m2cSyuUs,Neat little tricks for matrix manipulations,2019-10-03T02:01:38Z
2019-10-03T01:26:50Z,@ericwang161,182m2cSyuUs,Thanks for the help Dr. Lum!,2019-10-03T01:26:50Z
2019-10-02T23:32:11Z,@robertdelossantos1936,182m2cSyuUs,Gotta get used to knowing all the shortcuts to make matrices easy.,2019-10-02T23:32:11Z
2019-10-02T06:21:56Z,@karlbalitaan,182m2cSyuUs,Great Video! Nice to learn the tips and tricks to use matrices in Mathematica,2019-10-02T06:21:56Z
2019-10-02T04:07:44Z,@michaelrudolf9988,182m2cSyuUs,Good introduction on how to create and manipulate matrices in Mathematica.,2019-10-02T04:07:44Z
2019-10-02T01:39:58Z,@matthewbajamundi8774,182m2cSyuUs,This is a great video and has helped me learn a lot about the different functionalities of Mathmatica.,2019-10-02T01:39:58Z
2019-10-01T22:33:27Z,@trevorubrown,182m2cSyuUs,What a great vid,2019-10-01T22:33:27Z
2019-10-01T21:03:00Z,@jesusespinoza2349,182m2cSyuUs,Good intro to matrix manipulation with Mathematica,2019-10-01T21:03:00Z
2019-04-09T23:24:05Z,@wes1588,182m2cSyuUs,Very helpful especially since Mathematica isn't as matrix friendly as matlab.,2019-04-09T23:24:05Z
2019-04-09T12:30:39Z,@darylfishback-duran3580,182m2cSyuUs,Thanks for the info!,2019-04-09T12:30:39Z
2019-04-09T07:01:14Z,@selamhendrix5252,182m2cSyuUs,"I had forgotten some of the uses and tricks, great review.",2019-04-09T07:01:14Z
2019-04-09T00:41:27Z,@mattschierholtz2554,182m2cSyuUs,"These are great, will be able to come back to them next time I need a refresher too.",2019-04-09T00:41:27Z
2019-04-08T04:46:04Z,@ltcworf16,182m2cSyuUs,"AE511, good to have some basic guidance",2019-04-08T04:46:04Z
2019-04-06T22:13:57Z,@edwardsanchez2331,182m2cSyuUs,AE511. Good review on mathematica,2019-04-06T22:13:57Z
2019-04-06T16:41:23Z,@kaisemuw7074,182m2cSyuUs,AE 511. Great review.,2019-04-06T16:41:23Z
2019-04-06T16:40:45Z,@gitarplayer13,182m2cSyuUs,AE511 - Great video.,2019-04-06T16:40:45Z
2019-04-05T21:44:08Z,@alanlee4326,182m2cSyuUs,The insight identifying some common mistakes to watch out for are very helpful.,2019-04-05T21:44:08Z
2019-04-05T14:48:08Z,@brianhumphreys5161,182m2cSyuUs,AE511,2019-04-05T14:48:08Z
2019-04-03T19:42:34Z,@krystoflis7157,182m2cSyuUs,Thanks Chris for taking the time to make this intro.,2019-04-03T19:42:34Z
2019-04-03T05:48:09Z,@justinhendrick3743,182m2cSyuUs,AE511,2019-04-03T05:48:09Z
2019-02-06T22:36:01Z,@SamHambleton,182m2cSyuUs,Thanks Christopher! I learned something too. It is amazing how we tend to learn specific things and keep using what we have learned but there is so much more that the software can do. I am one of these people so it is always nice to watch videos like yours because I can pick up some tips I wouldn't have learned otherwise. Thank you!,2019-02-06T22:36:01Z
2019-02-06T22:48:40Z,@SamHambleton,182m2cSyuUs,ArrayFlatten[ ] is a great one too. One of my students taught me that!,2019-02-06T22:48:40Z
2019-01-26T06:35:23Z,@marshawnlynch6310,182m2cSyuUs,I'm just here so I won't get fined.,2019-01-26T06:35:23Z
2019-01-21T00:35:32Z,@kenrickchan1165,182m2cSyuUs,Much more intuitive formatting than Matlab,2019-01-21T00:35:32Z
2019-01-15T17:07:46Z,@skinick94,182m2cSyuUs,"Very nice, very helpful.",2019-01-15T17:07:46Z
2019-01-15T09:58:42Z,@Hannah08LV,182m2cSyuUs,thanks for the helpful tutorial!,2019-01-15T09:58:42Z
2019-01-15T04:52:35Z,@rileynelson2321,182m2cSyuUs,Definitely looks like an interesting alternative to matlab,2019-01-15T04:52:35Z
2019-01-15T01:56:12Z,@jacobcarroll3933,182m2cSyuUs,I did not know that you could do any of these matrix operations in Mathematica.,2019-01-15T01:56:12Z
2019-01-14T22:29:26Z,@jamesdavey3101,182m2cSyuUs,An informative watch...,2019-01-14T22:29:26Z
2019-01-14T10:13:40Z,@NorthernHemisphereNick,182m2cSyuUs,This is creating conflict in my feelings for MATLAB...,2019-01-14T10:13:40Z
2019-02-06T22:41:11Z,@SamHambleton,182m2cSyuUs,"It's only the beginning of those feelings. I teach Matlab and it does have a number of very good and useful features like being great for debugging and many others, but Mathematica can have far reaching utility and is a natural at programming in an abstract way.",2019-02-06T22:41:11Z
2019-02-06T22:42:48Z,@SamHambleton,182m2cSyuUs,Wait until you see what you can do with photos.,2019-02-06T22:42:48Z
2019-01-14T03:45:20Z,@morganwalker940,182m2cSyuUs,I like Mathematica because it has big numbers and letters and symbols! It makes it easy for me to read good,2019-01-14T03:45:30Z
2019-02-06T22:31:11Z,@SamHambleton,182m2cSyuUs,You can even increase the magnification to 300%,2019-02-06T22:31:11Z
2019-01-14T02:06:21Z,@sidraman6950,182m2cSyuUs,Perfect for someone transitioning from matlab to mathematica,2019-01-14T02:06:21Z
2019-01-11T21:14:56Z,@marilynjasmer8365,182m2cSyuUs,Thanks for explaining the nuances of matrices in Mathematica,2019-01-11T21:14:56Z
2019-01-10T21:15:20Z,@jamesferrese2350,182m2cSyuUs,good stuff,2019-01-10T21:15:20Z
2019-01-10T17:55:23Z,@triskitman124,182m2cSyuUs,There are definitely a few tricky things that I wasn't aware of before!,2019-01-10T17:55:23Z
2019-01-09T21:58:04Z,@ivancordero5930,182m2cSyuUs,"Great follow up to ""Getting Started with Mathematica""",2019-01-09T21:58:04Z
2018-12-09T22:22:51Z,@HIEPNGUYEN-wb7yg,182m2cSyuUs,Thanks for the great video on working with matrices in Mathematica.,2018-12-09T22:22:51Z
2018-11-12T01:58:44Z,@slhttncnr,182m2cSyuUs,In order to extract entire row 2  you don't need use All.    A[[2]]  is fine..,2018-11-12T01:58:44Z
2018-10-09T07:43:34Z,@samnoerpel7677,182m2cSyuUs,Never done this before so this was helpful!,2018-10-09T07:43:34Z
2018-10-08T19:31:43Z,@lienchang8391,182m2cSyuUs,"Working with matrices in Mathematica is certainly more difficult than Matlab in my opinion. However, it's nice that you can work with matrices visually in Mathematica.",2018-10-08T19:31:43Z
2018-10-08T15:39:14Z,@LorraineB_0911,182m2cSyuUs,Great review of what we went over in lecture and more! Thank you.,2018-10-08T15:39:14Z
2018-10-08T11:00:54Z,@bryanmasserang5190,182m2cSyuUs,Good basis for future work in Mathematica,2018-10-08T11:00:54Z
2018-10-08T07:05:53Z,@PNW_SportsCards,182m2cSyuUs,Great video I prefer MATLAB though,2018-10-08T07:05:53Z
2018-10-08T04:39:55Z,@selamhendrix5252,182m2cSyuUs,this is really useful for a new user. thanks!,2018-10-08T04:39:55Z
2018-10-07T23:19:39Z,@kylekearsley9253,182m2cSyuUs,Very helpful. Thanks.,2018-10-07T23:19:39Z
2018-10-07T23:18:19Z,@eowynfreedomfighter,182m2cSyuUs,"I learned a lot, thank you Dr. Lum.",2018-10-07T23:18:19Z
2018-10-07T15:54:34Z,@veekashpatel953,182m2cSyuUs,Your tutorials as always are extremely helpful. Thanks!,2018-10-07T15:54:34Z
2018-10-06T03:07:52Z,@MrThegonz1,182m2cSyuUs,nice. This is Martin Gonzalez. Credit plz,2018-10-06T03:07:52Z
2018-10-05T22:49:22Z,@tharunsankar4926,182m2cSyuUs,Thanks Professor!,2018-10-05T22:49:22Z
2018-10-05T19:21:53Z,@johnsmail2819,182m2cSyuUs,Thanks for the intro.,2018-10-05T19:21:53Z
2018-10-04T23:07:40Z,@ryancazin5930,182m2cSyuUs,Thank you for the great introduction into matrix operations within Mathematica!,2018-10-04T23:07:40Z
2018-10-04T16:10:37Z,@mylesdeluca8789,182m2cSyuUs,Thanks professor!,2018-10-04T16:10:37Z
2018-10-04T01:49:06Z,@mrassbandit23,182m2cSyuUs,Thanks for the tutorial!,2018-10-04T01:49:06Z
2018-10-04T00:45:51Z,@helentat121,182m2cSyuUs,Great tips,2018-10-04T00:45:51Z
2023-09-11T15:16:25Z,@ChristopherLum,AxgzzJposVo,"In case it is helpful, all my linear algebra videos in a single playlist are located at https://www.youtube.com/playlist?list=PLxdnSsBqCrrHKINkYvyiYRzpG8hd1YnqO.  You can support this channel via Patreon at https://www.patreon.com/christopherwlum or by clicking on the 'Thanks' button underneath the video.  Please let me know what you think in the comments.  Thanks for watching!",2023-09-11T15:16:24Z
2025-10-09T07:49:22Z,@umerchoudhary2822,AxgzzJposVo,"AE501_UC Probably the most concise lecture I've ever had on this topic, thank you!",2025-10-09T07:49:22Z
2025-10-08T03:49:18Z,@yaredshella,AxgzzJposVo,AE501_YS - Good refresher!,2025-10-08T03:49:18Z
2025-10-07T00:35:44Z,@torringirard696,AxgzzJposVo,"AE501, Torrin Girard, TG, A great refresher on the basics of linear algebra!",2025-10-07T00:35:44Z
2025-10-06T03:00:32Z,@MingruiLiu-g7o,AxgzzJposVo,"AE501_ML Good refresher, I haven't done these in a while",2025-10-06T03:00:32Z
2025-10-05T22:50:34Z,@nightwatch8662,AxgzzJposVo,"AE501_WM: Great refresher on elementary row operations! After watching the video, most of the concepts are starting to coming back to me!",2025-10-05T22:50:34Z
2025-10-05T02:53:10Z,@brendondao6577,AxgzzJposVo,AE501_BD Great refresher! It's been over 5 YEARS since I've done any linear algebra and it's all coming back so quickly with these videos!,2025-10-05T02:53:10Z
2025-10-03T14:56:42Z,@milaesper6956,AxgzzJposVo,AE501_ME : done!,2025-10-03T14:56:42Z
2025-10-03T04:51:24Z,@bbyrnes2320,AxgzzJposVo,"AE501_BB, Great video! thanks! this is a good refresher",2025-10-03T04:51:24Z
2025-10-03T00:54:49Z,@AngelinaMartinez-j2q,AxgzzJposVo,"AE501_AM, thanks!",2025-10-03T00:54:49Z
2025-10-02T00:11:14Z,@sumanpranata,AxgzzJposVo,"AE501_GSAP shouldnt E4 element at row 3, col 3 = -6?",2025-10-02T00:11:14Z
2025-10-01T06:39:16Z,@Esper-x4h,AxgzzJposVo,AE501_BH,2025-10-01T06:39:16Z
2025-09-30T18:34:26Z,@KarinaAragon-Madrigal,AxgzzJposVo,AE501_KA : Very helpful video. Goes over the special operations in really nice detail!,2025-09-30T18:34:26Z
2025-09-08T14:27:28Z,@judaultimateboss,AxgzzJposVo,Great video. Not done yet though small typo at about 15:00 element in row 3 column 3 should be -1,2025-09-08T14:27:28Z
2024-12-03T21:58:34Z,@KanwarjitSingh88,AxgzzJposVo,AE501 Great video👍,2024-12-03T21:58:34Z
2024-10-11T18:41:21Z,@Chuan-YuTsai,AxgzzJposVo,"AE501: Now I know why do we need to put the matrix in upper triangular form.
In 33:46, matrix E4, the bottom-right element of the matrix should be -6.",2024-10-11T18:41:21Z
2024-10-13T03:37:34Z,@ChristopherLum,AxgzzJposVo,"Thanks for catching these, please let me know if you find anything else amiss in the future, thanks!",2024-10-13T03:37:34Z
2024-10-08T23:34:36Z,@DrWangSTEM,AxgzzJposVo,[A E 501 student] watched - CW,2024-10-08T23:34:36Z
2024-10-08T16:17:41Z,@fionaryan3708,AxgzzJposVo,"AE501: A much needed refresher, thank you Professor Lum",2024-10-08T16:17:41Z
2024-10-07T03:38:34Z,@tonykuenzli2182,AxgzzJposVo,"AE501 - This brings back a lot of ""fond"" memories doing reduced row echelon form and matrix inverses by hand in undegrad!",2024-10-07T03:38:34Z
2024-10-07T14:04:49Z,@ChristopherLum,AxgzzJposVo,"Yeah, this is a bit of a love/hate relationship with me as well :)",2024-10-07T14:04:49Z
2024-10-07T01:28:30Z,@BennettBoyd-h1f,AxgzzJposVo,AE501 - Great refresher on row operations,2024-10-07T01:28:30Z
2024-10-06T19:13:32Z,@MarcoIacoviello-r3w,AxgzzJposVo,AE 501: thanks for putting these videos together,2024-10-06T19:13:32Z
2024-10-05T00:04:49Z,@HJ15419,AxgzzJposVo,"AE501: Glad I decided to watch this one before moving on. You break things down in a really easy-to-understand way! Also, I got an ad for a linear algebra tutor in the middle of this video  lol",2024-10-05T00:04:49Z
2024-10-05T00:23:31Z,@ChristopherLum,AxgzzJposVo,"Haha, that is funny :), it seems like the YouTube algorithm is pretty smart.  Glad it was helpful!",2024-10-05T00:23:31Z
2024-10-04T01:33:14Z,@JonathanRiosRoman90,AxgzzJposVo,AE501 - I wished my undergrad professor were this clear with this topic! Excellent refresher.,2024-10-04T01:33:14Z
2024-10-04T15:24:31Z,@ChristopherLum,AxgzzJposVo,"Great, glad it was useful, we'll leverage this more during the quarter so let me know how things go as the weeks progress",2024-10-04T15:24:31Z
2024-10-03T22:28:03Z,@ardacetken9090,AxgzzJposVo,AE501: Arda Cetken,2024-10-03T22:28:03Z
2024-10-03T17:25:33Z,@lukewideman1,AxgzzJposVo,"AE501 - originally skipped this, but had to refresh myself on REF and RREF! This video was an awesome explanation.",2024-10-03T17:25:33Z
2024-10-04T15:25:39Z,@ChristopherLum,AxgzzJposVo,"Great, glad it was useful, we'll leverage this more during the quarter so it is good to get this laid out sooner rather than later.",2024-10-04T15:25:39Z
2023-12-04T02:06:37Z,@alviehaider4559,AxgzzJposVo,AE 501 Never understood RREF and REF back in undergrad time. Video helped me clear it up better.,2023-12-04T02:06:37Z
2023-11-05T05:10:44Z,@suthakarmuthu5024,AxgzzJposVo,Another great one from you professor!! Keeping the content of the E matrix is soemthing new learning for me!,2023-11-05T05:10:44Z
2023-10-11T05:07:58Z,@Richard_Le,AxgzzJposVo,AE501 Is there a method or rule which makes performing row reduction more manageable when complex numbers are involved?,2023-10-11T05:07:58Z
2023-10-09T02:29:01Z,@tranpham7120,AxgzzJposVo,AE501. I learned a lot of experience from this video. I appreciate for your helpful video.,2023-10-09T02:29:01Z
2023-10-08T17:26:07Z,@BrianaStaheli-gf7jg,AxgzzJposVo,"AE501: Great review, especially with how these reduction operations relate to the inverse of the matrix. Never really understood that previously.",2023-10-08T17:26:07Z
2023-10-08T17:37:19Z,@ChristopherLum,AxgzzJposVo,I also find this part interesting.  We'll see later that inverses play a huge role in a lot of engineering problems.,2023-10-08T17:37:19Z
2023-10-07T03:23:08Z,@solomondawit8866,AxgzzJposVo,AE501: Great content and refresher. Thank you Professor Lum.,2023-10-07T03:23:08Z
2023-10-06T04:34:19Z,@maxschreiber843,AxgzzJposVo,"AE501: Like others, I originally skipped this but came back when I realized I was in too deep. Great review!",2023-10-06T04:34:19Z
2023-10-06T04:41:47Z,@ChristopherLum,AxgzzJposVo,"Great, I'm glad this was helpful, please keep me posted on how things go as the quarter progresses.",2023-10-06T04:41:47Z
2023-10-05T17:41:28Z,@AlejandroMartinez-nv9ri,AxgzzJposVo,"AE501: I initially skipped over this one as it was optional and quickly realized I needed to come back. It has been a while since I last saw linear algebra, really great refresher. The E matrix concept was another topic I dont fully remember, I ended up opening MatLab and testing some of the things you were saying to really convince myself. Thank you, great video!",2023-10-05T17:41:28Z
2023-10-05T17:51:18Z,@ChristopherLum,AxgzzJposVo,"Great, it sounds like you've got the right idea using Matlab to verify some of these.  Let me know what you think about Mathematica as the quarter progresses.  I think you'll be surprised how well it works for some of these appliations.",2023-10-05T17:51:18Z
2023-10-05T07:31:22Z,@elijahleonen198,AxgzzJposVo,AE501: Great review of matrix reduction operations! Very helpful to understand these operations to see how our computational tools preform these calculations.,2023-10-05T07:31:22Z
2023-10-04T05:56:35Z,@BenLandes,AxgzzJposVo,Good refresher! It's all coming back,2023-10-04T05:56:35Z
2023-10-04T06:52:25Z,@ChristopherLum,AxgzzJposVo,"Great, I'm glad it is familiar :)",2023-10-04T06:52:25Z
2023-10-03T04:39:28Z,@ToanLuu158,AxgzzJposVo,Great Content Professor Lum!!,2023-10-03T04:39:28Z
2023-10-03T15:38:41Z,@ChristopherLum,AxgzzJposVo,"Glad you think so, thanks for watching!",2023-10-03T15:38:41Z
2025-10-09T07:50:01Z,@umerchoudhary2822,eIv8muz9Hsk,AE501_UC thanks!,2025-10-09T07:50:01Z
2025-10-09T04:46:16Z,@alanyao8503,eIv8muz9Hsk,"AE501_AY: I forgot a lot of this, thankfully this helped me remember again",2025-10-09T04:46:16Z
2025-10-08T21:42:53Z,@MarianelaShah-Morales,eIv8muz9Hsk,AE_501_MSM: Completed! I appreciate the review of row and column spaces as well as the MATLAB visualization,2025-10-08T21:42:53Z
2025-10-07T00:42:34Z,@Bone_7_,eIv8muz9Hsk,AE501_TB Great review of matrix information from under grad studies.,2025-10-07T00:42:34Z
2025-10-06T23:54:44Z,@geflri,eIv8muz9Hsk,AE501_GF,2025-10-06T23:54:44Z
2025-10-06T07:18:37Z,@nightwatch8662,eIv8muz9Hsk,AE501_WM done!,2025-10-06T07:18:37Z
2025-10-06T04:11:56Z,@ravidesai9108,eIv8muz9Hsk,AE501_RD: Thanks!,2025-10-06T04:11:56Z
2025-10-06T03:27:50Z,@alfonso726,eIv8muz9Hsk,"AE501_AM, great review!",2025-10-06T03:27:50Z
2025-10-04T15:05:30Z,@milaesper6956,eIv8muz9Hsk,AE501_ME done!,2025-10-04T15:05:30Z
2025-10-04T04:55:24Z,@bbyrnes2320,eIv8muz9Hsk,"AE501_BB, Great video! thanks!",2025-10-04T04:55:24Z
2025-10-04T01:56:06Z,@AngelinaMartinez-j2q,eIv8muz9Hsk,"AE501_AM, thanks!",2025-10-04T01:56:06Z
2025-10-03T23:07:41Z,@mda3374,eIv8muz9Hsk,"It was a very clear lecture! Thank you, professor. (Mohammed A)",2025-10-03T23:08:27Z
2025-10-03T23:11:18Z,@ChristopherLum,eIv8muz9Hsk,"Hi Mohammed, are you an AE501 student?  If so please include the string 'AE501_MA' in your future comments so my system catches it, thanks.",2025-10-03T23:11:18Z
2025-10-03T21:20:18Z,@mikes2795,eIv8muz9Hsk,AE501_MD,2025-10-03T21:20:18Z
2025-10-03T04:26:52Z,@AlexKyleBlakley,eIv8muz9Hsk,"AE501_AB: followed along while doing the homework, thank you! Very helpful",2025-10-03T04:26:52Z
2025-10-03T01:30:40Z,@guillermoroque3408,eIv8muz9Hsk,AE501_GR Good Lecture,2025-10-03T01:30:40Z
2025-10-03T00:24:21Z,@sumanpranata,eIv8muz9Hsk,AE501_GSAP,2025-10-03T00:24:21Z
2025-10-02T05:57:18Z,@Super_K_Plus,eIv8muz9Hsk,AE501_WW,2025-10-02T05:57:18Z
2025-10-01T22:34:15Z,@Chase-Rushing,eIv8muz9Hsk,"I really struggled with Span and basis in my undergrad, having visualizations of both really helped, thank you. AE501_CR",2025-10-01T22:34:15Z
2025-10-01T07:37:13Z,@Esper-x4h,eIv8muz9Hsk,AE501_BH,2025-10-01T07:37:13Z
2025-10-01T03:35:09Z,@HenryMuller-l3w,eIv8muz9Hsk,AE501_HM,2025-10-01T03:35:09Z
2025-10-01T03:15:33Z,@jaydee3531,eIv8muz9Hsk,"AE501_JD Definitely needed to go back and watch LinearAlgebra02, but its slowly coming back to me.",2025-10-01T03:15:33Z
2025-09-30T03:30:59Z,@Rodolfosmarins1,eIv8muz9Hsk,"AE501_RM, clear and helpful lecture.",2025-09-30T03:30:59Z
2025-01-01T19:48:18Z,@JessieAllen-r6m,eIv8muz9Hsk,Proof that the lecturer can teach rather than reading from slides. Thank you 🙏,2025-01-01T19:48:18Z
2024-12-09T20:32:10Z,@KennethWright-k2h,eIv8muz9Hsk,AE501: Thank you for including the MATLab demonstration. It really helped my understanding.,2024-12-09T20:32:10Z
2024-12-03T21:58:44Z,@KanwarjitSingh88,eIv8muz9Hsk,AE501 Great video👍,2024-12-03T21:58:44Z
2024-10-16T18:54:24Z,@DylanDhakhwa,eIv8muz9Hsk,AE501: helpful review of these topics,2024-10-16T18:54:24Z
2024-10-12T02:08:50Z,@jacobgivens2000,eIv8muz9Hsk,"AE 501 - Jacob Givens, This video really helped with the homework. It seemed really streamlined with the work",2024-10-12T02:08:50Z
2024-10-12T00:35:04Z,@malachimorris1649,eIv8muz9Hsk,AE 501 - Malachi Morris,2024-10-12T00:35:04Z
2024-10-11T22:32:18Z,@Chuan-YuTsai,eIv8muz9Hsk,AE501: It is amazing to find that column space can do elementary row operations after transposing the matrix.,2024-10-11T22:32:18Z
2024-10-10T02:01:03Z,@BennettBoyd-h1f,eIv8muz9Hsk,AE501: Visualizing the row and column space vectors in 3D was very helpful,2024-10-10T02:01:03Z
2024-10-09T02:40:16Z,@ethanngo3203,eIv8muz9Hsk,AE 501: I like the use of MATLAB plots to visualize the results. Very informative!,2024-10-09T02:40:16Z
2024-10-08T23:34:29Z,@DrWangSTEM,eIv8muz9Hsk,[A E 501 student] watched - CW,2024-10-08T23:34:29Z
2024-10-08T02:56:38Z,@carlydunford2546,eIv8muz9Hsk,AE501: The visual comparison of the different vectors that make up the sub space was super helpful!,2024-10-08T02:56:38Z
2024-10-08T02:47:05Z,@Julia_Westfall,eIv8muz9Hsk,AE501: yes! The visualization piece is something I did not understand before thank you for that! I also did not know you could rotate a matlab plot like that. Very cool!,2024-10-08T02:47:05Z
2024-10-07T02:45:48Z,@Andrew_Bruns,eIv8muz9Hsk,AAE501: The visualizations in MATLAB were helpful in understanding the row and column spaces.,2024-10-07T02:45:48Z
2024-10-07T14:06:10Z,@ChristopherLum,eIv8muz9Hsk,"Great, hopefully this makes it easy to replicate on the HW",2024-10-07T14:06:10Z
2024-10-06T19:47:25Z,@MarcoIacoviello-r3w,eIv8muz9Hsk,AE 501,2024-10-06T19:47:25Z
2024-10-06T18:19:02Z,@fn5002,eIv8muz9Hsk,AE 501: Great lecture - Farouk Nejah,2024-10-06T18:19:02Z
2024-10-05T20:25:29Z,@keyshawnb4845,eIv8muz9Hsk,AE 501: Loved this lecture. This was a great review of row space and column space material that I learned in undergrad!,2024-10-05T20:25:29Z
2024-10-05T03:05:15Z,@JonathanRiosRoman90,eIv8muz9Hsk,AE501: Very much liked the visualization of the row/column vectors in MATLAB. Good review of these topics!,2024-10-05T03:05:15Z
2024-10-03T16:30:30Z,@lukewideman1,eIv8muz9Hsk,"AE-501 Seeing Row space in Matlab was a great visualization for how it works, thanks for showing that!",2024-10-03T16:30:30Z
2024-10-03T17:02:27Z,@lukewideman1,eIv8muz9Hsk,AE-501 33:09 should that be -C_m rather than -a_m?,2024-10-03T17:02:40Z
2024-10-03T17:23:04Z,@ChristopherLum,eIv8muz9Hsk,"@lukewideman1 Excellent find, thanks for catching this.  I've updated the lecture notes with the correct coefficient.  Please let me know if your sharp eye catches anything else in other videos.  Course participation point bounties are available for these finds :)",2024-10-03T17:23:04Z
2024-10-02T16:36:11Z,@DominicChongShengLim,eIv8muz9Hsk,AE 501: Very helpful especially with the classroom to matlab application!,2024-10-02T16:36:11Z
2024-10-02T16:55:57Z,@ChristopherLum,eIv8muz9Hsk,"Glad it was helpful, keep me posted on how the other videos go!",2024-10-02T16:55:57Z
2024-10-02T02:57:42Z,@nicholasdublinski1976,eIv8muz9Hsk,AE 501 Nicholas Dublinski. Great review of Matrix Rank and Linear Independence.,2024-10-02T02:57:42Z
2024-10-02T03:42:30Z,@ChristopherLum,eIv8muz9Hsk,"Nice, getting an early start on these, let me know how the other videos go!",2024-10-02T03:42:30Z
2024-10-02T01:57:19Z,@ardacetken9090,eIv8muz9Hsk,AE501: Arda Cetken. Great help for HW 1 problem 3,2024-10-02T01:57:19Z
2024-10-02T03:42:17Z,@ChristopherLum,eIv8muz9Hsk,"Nice, getting an early start on these, let me know how the other videos go!",2024-10-02T03:42:17Z
2024-10-02T01:32:04Z,@B_Foland767,eIv8muz9Hsk,AE501 Bryce Foland. Video helped me finish HW 1,2024-10-02T01:32:04Z
